longitude,latitude,created_at,tweet_id,text,score
-77.48664100,37.55823898,"2015-06-07 00:44:50",607347449628368896,"SMOKED CORN! #weber #grill #smokeeverything #yeahbuddy #grillingislife @ The Chill Spot https://t.co/4AjhOtNDEI",1.5201
-73.94444444,40.68888855,"2015-06-07 00:44:50",607347450760843264,"#rich , #verydry and #compromised @ BedfordStuyvesant, Brooklyn https://t.co/ZONPFPBITu",0.6210
-75.54872852,39.74365616,"2015-06-07 00:44:51",607347451926872065,"The Geno &amp; Artie show (@ The Grand Opera House - @thegrandwilm in Wilmington, DE) https://t.co/HV7D6V2fPj",1.5303
-82.24173510,41.38615799,"2015-06-07 00:44:51",607347454456020992,"'@archpaper: #Cleveland's answer to the High Line http://t.co/RX3VqddK37 http://t.co/W8e3mOmOs2' This would be great for the city!",1.7028
-83.22187310,42.47336960,"2015-06-07 00:44:52",607347456754343936,"Want to work in #Southfield, MI? View our latest opening: http://t.co/JiDQkbRqV9 #Finance #Job #Jobs #Hiring http://t.co/dl1VjLr0gC",1.0402
-83.13874100,42.46050262,"2015-06-07 00:44:52",607347457106657280,"Enjoying the beautiful weather and amazing atmosphere with my gorgeous wife in downtown Ferndale!! http://t.co/WIA2KoNyyk",1.9601
-79.94813075,40.14913940,"2015-06-07 00:44:52",607347458029416450,"Lynelle said 'don't make yourself look like a stupid bitch' ",0.5522
-80.43887587,43.27808762,"2015-06-07 00:44:52",607347458205732864,"This is how we roll on hilltop....#hilltophood #ayr #cronkboys #sprinklers @ Cronk Coop https://t.co/E9jmffwN2b",1.1505
-86.07572100,39.71158981,"2015-06-07 00:44:53",607347463394103296,"Can't believe this beauty graduated today. I'm so proud of how hard you worked to get there.  I know https://t.co/KbykO4JtyZ",1.0670
-80.26012709,43.54537964,"2015-06-07 00:44:53",607347463398301696,"My dad was right- there is such a thing as too many choices! #help #recording #toomanyvirtualsynths #bloomcd #newalbum #nehrita4u",1.4626
-80.59527778,40.43000031,"2015-06-07 00:44:54",607347464476180480,"Temp: 66.6F  W C: 66.6F  Wind:--- at 0.0kts Baro: 1018.4mb and Falling slowly Rain today: 0.00in R H: 80%  #wvwx",0.6613
-73.78647600,40.84757996,"2015-06-07 00:44:54",607347464836890624,"After a very long hard work week this is just what I needed. A sunset ride on Maria Dolores. https://t.co/jIRFv9Hbge",1.4573
-79.37917113,43.64341354,"2015-06-07 00:44:54",607347465340256256,"Wooooo @edsheeran .. The sound is so much better tonight  (at @AirCanadaCentre in Toronto, Ontario) https://t.co/lVC36PqrPx",1.3879
-74.22316890,40.58120728,"2015-06-07 00:44:55",607347469970751488,"Y:8:Y
- I Don't Like Being Blocked-=.",0.7994
-83.39937656,42.40525055,"2015-06-07 00:44:56",607347473573511168,"There's always gonna to be another mountain,I'm always gonna want to make it move.Always gonna be an uphill battle. Sometimes I'm gonna lose",0.6963
-73.64074001,40.76803207,"2015-06-07 00:44:56",607347474764861440,"I don't care about horses",0.6446
-76.54103002,37.10557175,"2015-06-07 00:44:56",607347475062652928,"@13ReginaMobley we heard you love #golf come check out#ParFor The Course Indoor Golf 12971jefferson ave. n.n",1.3159
-75.13457749,40.18841171,"2015-06-07 00:44:58",607347480641044480,"A flight of sour #beer from Oregon @ Iron Abbey Gastro Pub https://t.co/up9knDqegT",0.6180
-81.70341300,41.43323517,"2015-06-07 00:44:58",607347481836265473,"@kait_marie19 okay will do",1.3372
-77.01145458,38.89547348,"2015-06-07 00:44:58",607347482436202496,"Just posted a photo @ Capitol Hill - Washington, DC https://t.co/7CdRp3G0wD",1.3574
-84.52230000,38.03887558,"2015-06-07 00:44:58",607347483816140800,"Photo booth fun  {6.6.15} @ early birthday festivities  https://t.co/0eCWVz5xz3",1.3280
-86.24746510,43.20573425,"2015-06-07 00:44:58",607347484105523200,"Almost time been waiting a while for this! One the illest shows ever! #POWER",1.5600
-76.17792530,36.86518097,"2015-06-07 00:44:58",607347484730523648,"i got it out the mud ain't nobody ever gave me nothing",0.7374
-74.04819508,41.78025055,"2015-06-07 00:44:59",607347486789890048,"#Repost huffpostentertainment 

Hardest game ever of f-ck, marry, kill.  #GilmoreGirls https://t.co/D0hPkx7dBB",0.6224
-73.34670460,40.90081787,"2015-06-07 00:44:59",607347488903860225,"Happy #Saturday from our #Hotsies! Come see these lovely ladies for #TheProducers! Show is only open https://t.co/X2glJh6IXC",1.2920
-73.64189713,40.65251541,"2015-06-07 00:45:01",607347494067027968,"Balance beam gymnast in training  @ Sagamore Hill Oyster Bay NY https://t.co/PW9A0D8A26",1.2517
-73.94293963,40.79969406,"2015-06-07 00:45:01",607347494658416640,"I must say this is NOT a pleasant bus ride.",0.8498
-75.36327308,40.09281921,"2015-06-07 00:45:01",607347495115583488,"'you always look so cool.' @ best date of the night https://t.co/lNYqAuBkZl",1.7906
-72.30558917,42.92830276,"2015-06-07 00:45:01",607347495685996544,"http://t.co/GsfmKvQRof (@ The @HomeDepot in Keene, NH) https://t.co/TJ0CRj2kc9",1.2725
-79.97106390,40.49591064,"2015-06-07 00:45:03",607347505659965441,"We're #hiring! Read about our latest #job opening here: Server - New Restaurant Opening! - http://t.co/3qsWtqdyUd #Pittsburgh, PA",1.3368
-73.93348000,40.70589828,"2015-06-07 00:45:04",607347505890783232,"chordissonant 
#OMALLEYGALLERY #photo #art #bushwickopenstudios #bushwickopenstudios2015 @ https://t.co/uuMqAhdrMc",1.2284
-86.14833333,39.93138885,"2015-06-07 00:45:05",607347512500887552,"Clay Township: Temp. 72.0F. (-13.9/83.5F) Wind 0 mph --- MaxGust 13mph@11:25. Barometer 29.52 in. Rain today 0.00 in. Humidity 89%. #inwx",0.9579
-74.02628311,40.74133682,"2015-06-07 00:45:08",607347523733307392,"spontaneous chill Saturday evening not working or shooting; I still remember how to do this? @ https://t.co/P0ZL9wC3kX",0.7535
-71.35889059,42.64582062,"2015-06-07 00:45:08",607347524601528320,"Yesterday cheesin' in the dressing room. @ new shirttt https://t.co/9haKJW8JhK",1.1926
-71.08574507,42.34292603,"2015-06-07 00:45:08",607347524752535552,"Blind Boys of Alabama @ The Boston Pops Orchestra https://t.co/GfwOTvm4dH",0.7166
-80.17350993,40.38185501,"2015-06-07 00:45:08",607347525151031296,"Listening to the buccos sitting by the fire with a drink. I love summer. @ Battle Ridge Estates https://t.co/sivmNdjXGv",1.5689
